case,product,state_index,local_gamma,v2_value,v3_value,absolute_value_difference,v2_pattern,v3_pattern,same_pattern,maximum_demand_dual_difference,maximum_supply_dual_difference,service_dual_difference,cut_alpha_difference,maximum_cut_beta_difference,v3_dual_feasible,v3_cut_tightness_error,v3_strong_duality_error,v2_solve_seconds,v3_solve_seconds,v2_build_seconds,v3_build_seconds
XL_low,E1C_P002_FROM_BAC-O-4325,0,2,94512.38427083331,94512.38427083332,1.4551915228366852e-11,"[3, 28]","[3, 28]",True,0.0,0.0,0.0,0.0,0.0,True,1.4551915228366852e-11,1.4551915228366852e-11,0.6045832000090741,2.971565100015141,3.918322999961674,1.8050134999793954
XL_low,E1C_P002_FROM_BAC-O-4325,1,0,86498.22958333333,86498.22958333333,0.0,[],[],True,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.4672629999695346,0.16443220002111048,3.918322999961674,1.8050134999793954
XL_low,E1C_P002_FROM_BAC-O-4325,1,1,90561.52177083332,90561.52177083334,1.4551915228366852e-11,[3],[3],True,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.4672629999695346,0.16443220002111048,3.918322999961674,1.8050134999793954
XL_low,E1C_P002_FROM_BAC-O-4325,1,2,94512.38427083331,94512.38427083332,1.4551915228366852e-11,"[3, 28]","[3, 28]",True,0.0,0.0,0.0,0.0,0.0,True,1.4551915228366852e-11,1.4551915228366852e-11,0.4672629999695346,0.16443220002111048,3.918322999961674,1.8050134999793954
XL_low,E1C_P002_FROM_BAC-O-4325,2,0,86498.22958333333,86498.22958333333,0.0,[],[],True,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.4380032999906689,0.12560490000760183,3.918322999961674,1.8050134999793954
XL_low,E1C_P002_FROM_BAC-O-4325,2,1,90561.52177083332,90561.52177083334,1.4551915228366852e-11,[3],[3],True,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.4380032999906689,0.12560490000760183,3.918322999961674,1.8050134999793954
XL_low,E1C_P002_FROM_BAC-O-4325,2,2,94512.38427083331,94512.38427083332,1.4551915228366852e-11,"[3, 28]","[3, 28]",True,0.0,0.0,0.0,0.0,0.0,True,1.4551915228366852e-11,1.4551915228366852e-11,0.4380032999906689,0.12560490000760183,3.918322999961674,1.8050134999793954
XL_low,E1C_P002_FROM_BAC-O-4325,3,0,1984.551452662722,1984.5514526627219,2.2737367544323206e-13,[],[],True,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.5165975999552757,2.8716507999924943,3.918322999961674,1.8050134999793954
XL_low,E1C_P002_FROM_BAC-O-4325,3,1,2187.3162069761656,2187.3162069761656,0.0,[28],[28],True,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.5165975999552757,2.8716507999924943,3.918322999961674,1.8050134999793954
XL_low,E1C_P002_FROM_BAC-O-4325,3,2,2301.8354109281768,2301.8354109281768,0.0,"[18, 28]","[18, 28]",True,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.5165975999552757,2.8716507999924943,3.918322999961674,1.8050134999793954
XL_low,E1C_P003_FROM_BAC-O-4312,0,0,3615.504393582024,3615.5043935820245,4.547473508864641e-13,[],[],True,0.0,0.0,0.0,0.0,0.0,True,4.092726157978177e-12,4.092726157978177e-12,0.9929886000463739,3.915452199988067,4.253158400009852,1.706486999988556
XL_low,E1C_P003_FROM_BAC-O-4312,0,1,9135.848876599033,9135.848876599033,0.0,[22],[22],True,0.0,0.0,0.0,0.0,0.0,True,7.275957614183426e-12,0.0,0.9929886000463739,3.915452199988067,4.253158400009852,1.706486999988556
XL_low,E1C_P003_FROM_BAC-O-4312,0,2,12126.388876599034,12126.388876599034,0.0,"[8, 22]","[8, 22]",True,0.0,0.0,0.0,0.0,0.0,True,7.275957614183426e-12,0.0,0.9929886000463739,3.915452199988067,4.253158400009852,1.706486999988556
XL_low,E1C_P003_FROM_BAC-O-4312,1,0,13237.3135047209,13237.313504720902,1.8189894035458565e-12,[],[],True,0.0,0.0,0.0,0.0,0.0,True,1.8189894035458565e-12,1.8189894035458565e-12,0.8654843000113033,1.4761496999999508,4.253158400009852,1.706486999988556
XL_low,E1C_P003_FROM_BAC-O-4312,1,1,18856.914575273797,18856.914575273797,0.0,[22],[22],True,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.8654843000113033,1.4761496999999508,4.253158400009852,1.706486999988556
XL_low,E1C_P003_FROM_BAC-O-4312,1,2,21847.454575273798,21847.454575273794,3.637978807091713e-12,"[8, 22]","[8, 22]",True,0.0,0.0,0.0,0.0,0.0,True,3.637978807091713e-12,3.637978807091713e-12,0.8654843000113033,1.4761496999999508,4.253158400009852,1.706486999988556
XL_low,E1C_P003_FROM_BAC-O-4312,2,0,2893.195746373668,2893.1957463736676,4.547473508864641e-13,[],[],True,0.0,1.7763568394002505e-15,0.0,0.0,1.7763568394002505e-15,True,4.547473508864641e-13,9.094947017729282e-13,0.9830701000173576,2.3368854000000283,4.253158400009852,1.706486999988556
XL_low,E1C_P003_FROM_BAC-O-4312,2,1,5291.307150211133,5291.3071502111325,9.094947017729282e-13,[22],[22],True,0.0,0.0,0.0,0.0,0.0,True,1.8189894035458565e-12,1.8189894035458565e-12,0.9830701000173576,2.3368854000000283,4.253158400009852,1.706486999988556
XL_low,E1C_P003_FROM_BAC-O-4312,2,2,8244.63271416505,8244.63271416505,0.0,"[8, 22]","[8, 22]",True,0.0,0.0,0.0,0.0,0.0,True,3.637978807091713e-12,1.0913936421275139e-11,0.9830701000173576,2.3368854000000283,4.253158400009852,1.706486999988556
