run_id,case,beta,objective,robust_recourse_cost,RI,RS,total_adjustment,budget_utilization,worst_recourse_shortage_cost,worst_recourse_service_penalty_cost,worst_recourse_total_shortage,minimum_fill_rate,average_fill_rate,active_depots,B,B_ref,first_stage_economic_cost,fixed_cost,inventory_cost,reconfiguration_cost,budget_used,budget_slack,total_a_plus,total_a_minus,changed_pair_count,opened_depots,closed_depots,transport_cost,worst_region,runtime_seconds,iterations,master_solves,product_subproblem_evaluations,cuts_added,certification_status,status,objective_delta_pct_vs_B100,objective_absolute_change_from_previous_beta,objective_change_vs_B100,recourse_delta_pct_vs_B100,recourse_change_vs_B100,RI_delta_vs_B100,RS_delta_vs_B100,budget_utilization_delta_vs_B100,total_adjustment_delta_vs_B100,shortage_cost_delta_vs_B100,service_penalty_delta_vs_B100,average_fill_rate_delta_vs_B100,normalized_objective,normalized_robust_recourse,budget_feasibility_pass,reused_from_E1_or_E2
E3-210330-B080,210330,0.8,664379.9192111919,611859.6412688249,0.3726936428263184,0.013150078207076876,186.49589886737044,1.000000000000009,231633.83274474667,379863.1056490786,3339.567327447467,0.0,0.09030730549576728,1,52520.27794236653,65650.34742795816,52520.277942367,1604.976,50224.65617996746,690.6457623995344,52520.277942367,-4.729372449219227e-10,0.0,186.49589886737044,4,,9624708,362.7028749996098,1,0.8741103000938892,3,3,96,25,CERTIFIED_PRB_EXACT,OPTIMAL,1.021861533706093,,6720.369956577779,3.353062651884464,19850.43944216892,0.3074824977862271,0.011029321675559657,9.325873406851315e-15,153.86424188981957,7975.010783988517,13091.232960311638,-0.0372042813207145,1.010218615337061,1.0335306265188446,True,False
E3-210330-B090,210330,0.9,659625.5864502352,600540.2737650729,0.2953887670158687,0.008204698429063384,147.81253901242692,1.0,226883.7299099782,372738.1789443061,3243.9624312544133,3.3306690738754696e-16,0.09724675157436857,2,59085.312685162346,65650.34742795816,59085.312685162346,1612.776,56987.759512993674,484.77717216867035,59085.312685162346,0.0,8.267911026277913,139.544627986149,3,,,918.3649107886013,1,0.9636130998842418,4,4,120,27,CERTIFIED_PRB_EXACT,OPTIMAL,0.2989445219565881,-4754.33276095672,1966.0371956210583,1.4410370501157974,8531.07193841692,0.2301776219757774,0.006083941897546165,2.220446049250313e-16,115.18088203487605,3224.90794922004,5966.3062555391225,-0.03026483524211321,1.0029894452195658,1.014410370501158,True,False
E3-210330-B100,210330,1.0,657659.5492546142,592009.201826656,0.06521114504009128,0.002120756531517219,32.63165697755088,0.9999999999999998,223658.82196075816,366771.872688767,3128.7839984029306,4.440892098500626e-15,0.12751158681648178,2,65650.34742795816,65650.34742795816,65650.34742795814,1612.776,63898.34302485392,139.2284031042169,65650.34742795814,1.4551915228366852e-11,8.266686434312852,24.36497054323803,2,,,1578.507177130843,1,0.9831330000888556,5,5,144,33,CERTIFIED_PRB_EXACT,OPTIMAL,0.0,-1966.0371956210583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True
E3-210330-B110,210330,1.1,657456.3208219801,590417.1700726735,0.016520156756279086,0.0009157812295187833,8.266686434312739,0.9283223149161206,222976.60278539074,365509.7672142858,3104.4190278539054,0.0,0.1361260365887357,2,72215.38217075398,65650.34742795816,67039.15074930667,1612.776,65360.24125783218,66.1334914745019,67039.15074930667,5176.231421447301,8.266686434312739,0.0,1,,,1930.8000729969353,12,1.0303724999539554,5,5,144,33,CERTIFIED_PRB_EXACT,OPTIMAL,-0.030901768683259882,-203.22843263403047,-203.22843263403047,-0.2689201027737894,-1592.0317539825337,-0.04869098828381219,-0.0012049753019984354,-0.07167768508387917,-24.364970543238144,-682.2191753674124,-1262.1054744811845,0.008614449772253924,0.9996909823131674,0.9973107989722622,True,False
E3-210330-B120,210330,1.2,657456.3208219801,590417.1700726735,0.016520156756279315,0.0008394661270588961,8.266686434312852,0.8509621220064443,223696.6027853175,365179.23022426834,3144.8047421388874,0.0,0.13612603658875688,2,78780.4169135498,65650.34742795816,67039.1507493067,1612.776,65360.2412578322,66.1334914745028,67039.1507493067,11741.26616424309,8.266686434312852,0.0,1,,,1541.3370630876743,12,1.0716995000839233,5,5,144,33,CERTIFIED_PRB_EXACT,OPTIMAL,-0.030901768683259882,0.0,-203.22843263403047,-0.2689201027737894,-1592.0317539825337,-0.048690988283811965,-0.0012812904044583228,-0.1490378779935555,-24.36497054323803,37.78082455933327,-1592.64246449864,0.008614449772275101,0.9996909823131674,0.9973107989722622,True,False
E3-210323-B080,210323,0.8,633424.4144599607,578803.4521746525,0.3827496376459638,0.013146493677321154,202.82176691134057,1.0000000000000002,219328.71954915632,359131.23859451484,3301.828909777277,0.0,0.09147377563576109,1,54620.96228530812,68276.20285663515,54620.962285308124,1569.228,52333.66014997512,718.0741353330004,54620.962285308124,-7.275957614183426e-12,-5.684341886080802e-14,202.82176691134063,4,,9624708,343.4940309813246,1,0.9045131001621485,3,3,96,25,CERTIFIED_PRB_EXACT,OPTIMAL,1.0009109883406426,,6277.185527459253,3.5665520609902734,19932.426098786294,0.34332305566673704,0.011840899343106509,0.0,181.9293395024392,7882.417646408576,13504.79114345106,-0.04597646777268971,1.0100091098834065,1.0356655206099028,True,False
E3-210323-B090,210323,0.9,629066.3757005916,567617.7931296199,0.2654714912541972,0.007298613587738071,140.6752394382903,1.0,214800.22063944192,351831.1971140792,3180.182600036673,6.661338147750939e-16,0.10602794064570294,2,61448.58257097164,68276.20285663515,61448.58257097164,1581.0600000000002,59419.0331112719,448.4894596997384,61448.58257097164,0.0,5.292748276973484,135.38249116131684,2,,,986.3753760987893,1,1.0152907001320273,4,4,120,29,CERTIFIED_PRB_EXACT,OPTIMAL,0.3060121578400138,-4358.038759369054,1919.1467680901987,1.5650779241803734,8746.76705375372,0.22604490927497042,0.005993019253523425,-2.220446049250313e-16,119.78281202938894,3353.918736694177,6204.74966301542,-0.031422302762747864,1.0030601215784,1.0156507792418037,True,False
E3-210323-B100,210323,1.0,627147.2289325014,558871.0260758662,0.0394265819792268,0.0013055943342146462,20.892427408901373,1.0000000000000002,211446.30190274774,345626.4474510638,3060.3997880112797,1.6997514507011147e-13,0.1374502434084508,2,68276.20285663515,68276.20285663515,68276.20285663517,1581.0600000000002,66606.00183302385,89.14102361131269,68276.20285663517,-1.4551915228366852e-11,5.292748276921714,15.59967913197966,2,,,1798.2767220546957,1,1.014445299981162,4,4,120,31,CERTIFIED_PRB_EXACT,OPTIMAL,0.0,-1919.1467680901987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True
E3-210323-B110,210323,1.1,627009.4482307294,557844.0636630385,0.009988067450706122,0.0005637793719270126,5.29274828529105,0.9209302759014503,211009.51088669355,344818.3840714287,3044.8001088669353,0.0,0.14273728780497932,2,75103.82314229867,68276.20285663515,69165.38456769084,1581.0600000000002,67541.98258145036,42.341986240482576,69165.38456769084,5938.438574607833,5.29274828529105,0.0,1,,,2016.1687049163156,12,1.2518674000166357,6,6,168,35,CERTIFIED_PRB_EXACT,OPTIMAL,-0.02196943483374454,-137.7807017719606,-137.7807017719606,-0.1837566030285204,-1026.9624128276482,-0.029438514528520678,-0.0007418149622876336,-0.07906972409854995,-15.599679123610322,-436.7910160541942,-808.063379635103,0.005287044396528523,0.9997803056516625,0.9981624339697148,True,False
E3-210323-B120,210323,1.2,627009.4482307294,557844.0636630385,0.009988067450706122,0.0005167977575997616,5.29274828529105,0.8441860862429962,211009.51088669355,344818.3840714287,3044.8001088669353,0.0,0.14273728780497932,2,81931.44342796218,68276.20285663515,69165.38456769084,1581.0600000000002,67541.98258145036,42.341986240482576,69165.38456769084,12766.05886027134,5.29274828529105,0.0,1,,,2016.1687049163156,12,1.2807884998619556,6,6,168,35,CERTIFIED_PRB_EXACT,OPTIMAL,-0.02196943483374454,0.0,-137.7807017719606,-0.1837566030285204,-1026.9624128276482,-0.029438514528520678,-0.0007887965766148846,-0.15581391375700404,-15.599679123610322,-436.7910160541942,-808.063379635103,0.005287044396528523,0.9997803056516625,0.9981624339697148,True,False
E3-210428-B080,210428,0.8,800150.7750716611,739421.1942721845,0.37910838300907174,0.013144967714767359,224.0985473598488,1.0000000000000018,279695.9214038669,458903.8122638204,4072.3785473720022,0.0,0.08577800651113066,1,60729.580799476455,75911.97599934557,60729.580799476564,1207.8600000000001,58723.43242053609,798.2883789404736,60729.580799476564,-1.0913936421275139e-10,0.0,224.0985473598488,4,,9624708,821.4606044972315,1,1.2716123999562114,3,3,96,26,CERTIFIED_PRB_EXACT,OPTIMAL,0.8105387492562133,,6433.386989986291,3.011370745610371,21615.782189855236,0.3791083830059775,0.013144967714659776,1.7763568394002505e-15,224.09854735801972,8089.054737200262,14964.751263820333,-0.04724340648874095,1.008105387492562,1.0301137074561038,True,False
