B,B_ref,Gamma,Gamma_token,RI,RS,active_depot_ids,active_depots,average_fill_rate,beta,beta_token,budget_binding,budget_slack,budget_used,budget_utilization,calibration_hash,canonical_total_adjustment,case,certification_status,changed_pair_count,closed_depots,cuts,dataset_id,exact_certification_pass,experiment_id,fixed_cost,global_coupling_pass,instance_hash,inventory_cost,inventory_spending_share,iterations,lambda_R,lower_bound,mapping_hash,master_solves,material_reconfiguration,minimum_fill_rate,model_identity_sha256,objective,opened_depots,prb_identity_sha256,reconfiguration_cost,reconfiguration_spending_share,relative_gap,reporting_tiebreak_diagnostic,reuse_source_run,reused,robust_recourse_cost,run_id,runtime_seconds,service_penalty,shortage_cost,solver_profile,status,subproblem_evaluations,total_shortage,transportation_cost,upper_bound,x0_hash,recomputed_fixed_cost,recomputed_inventory_cost,solver_based_total_adjustment,recomputed_reconfiguration_cost,recomputed_budget_used,recomputed_canonical_total_adjustment,recomputed_RI,recomputed_RS,adjustment_max_coordinate_share,x0_y_active_depot_count,x0_y_active_depot_ids,final_y_active_depot_count,final_y_active_depot_ids,opened_y_depot_ids,closed_y_depot_ids,y_network_change,x0_positive_inventory_depot_count,final_positive_inventory_depot_count,positive_inventory_depot_ids,positive_inventory_footprint_change,global_coupling_diagnostic_classification,static_first_stage_feasibility_pass,primary_artifact_integrity_pass,adjustment_fingerprint,x_fingerprint,normalized_objective,normalized_robust_recourse,x_composition_changed_vs_same_beta_G0,x_L1_difference_vs_same_beta_G0,x_max_difference_vs_same_beta_G0,x_differing_coordinate_count_vs_same_beta_G0,RI_change_vs_same_beta_G0,objective_change_vs_same_beta_G0,recourse_change_vs_same_beta_G0
90311.11199905835,90311.11199905835,0,G0,4.556324793498921e-12,7.371969596088943e-14,"['90016100', '9624708']",2,0.14742642735621023,1.0,B100,True,1.4551915228366852e-11,90311.11199905834,0.9999999999999999,d8fc1abd48548c153081e3e99696fc041eaf81cc81e06ca06a6f369d5a61d753,3.093203471138395e-09,210129,CERTIFIED_PRB_EXACT,0,[],13,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,860.1120000000001,True,edf794ef39b51c9a84ccdd6e03301e30a24236dee645722a27ff36668e5941d3,89450.99999905168,0.9904761221408098,5,0.05,826685.3068311454,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,5,False,3.4416913763379853e-15,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,826685.3068311452,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,6.657707718460415e-09,7.371969596088943e-14,0.0,"{'economic_band_tolerance': 1e-07, 'fallback_used': False, 'original_status': 2, 'original_status_name': 'OPTIMAL'}",E4-210129-G0,True,736374.1948320869,E6-210129-B100-G0,0.08878529979847372,454923.5793750001,279236.89999999997,gurobi-balanced-1e-8-v1,OPTIMAL,48,3823.993749999999,2213.7154562727237,826685.3068311452,ebd9b18371804f725a775db4eb4cacad84398b0c4c48e945aa039d425ea71288,860.1120000000001,89450.99999905168,2.2192359061534717e-09,6.657707718460415e-09,90311.11199905834,3.093203471138395e-09,4.556324793498921e-12,7.371969596088943e-14,0.7174555204209453,2,90016100|9624708,2,90016100|9624708,,,False,2,2,90016100|9624708,False,PASS,True,True,49c783c128532dfe0e50fe095b13c080af6b1733b537541719e78f116e7bae38,2d8e49faa7379213a2a45c8d7c891b971f9a70987738f30f3976a9d0ffbe1827,0.9711311070098991,0.9677048834880574,False,0.0,0.0,0,0.0,0.0,0.0
90311.11199905835,90311.11199905835,2,G2,0.08565494889792966,0.0027472222773218145,"['90016100', '9624708']",2,0.13510097109495198,1.0,B100,True,2.9103830456733704e-11,90311.11199905832,0.9999999999999997,d8fc1abd48548c153081e3e99696fc041eaf81cc81e06ca06a6f369d5a61d753,58.14953877504357,210129,CERTIFIED_PRB_EXACT,3,[],31,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,860.1120000000001,,edf794ef39b51c9a84ccdd6e03301e30a24236dee645722a27ff36668e5941d3,89202.89530028481,0.9877288998635617,4,0.05,,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,4,True,8.881784197001252e-16,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,851260.2478325499,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,248.10469877351852,0.0027472222773218145,,,E3-210129-B100,True,760949.1358334916,E6-210129-B100-G2,1.1686394000425935,471530.151595398,287602.61637560074,gurobi-balanced-1e-8-v1,OPTIMAL,120,3889.555855815645,1816.3678624927998,,ebd9b18371804f725a775db4eb4cacad84398b0c4c48e945aa039d425ea71288,860.1120000000001,89202.89530028481,58.14953877504357,248.10469877351852,90311.11199905832,58.14953877504357,0.08565494889792966,0.0027472222773218145,0.7466666577596643,2,90016100|9624708,2,90016100|9624708,,,False,2,2,90016100|9624708,False,SOURCE_SCHEMA_FIELD_UNAVAILABLE_NOT_FAILURE,True,True,a93ec95c340a84f41ba26700ebad4312db18cc661dababa8fda5a80986b6fa54,f395029ae5c4d8b470133dc9164d142759feb0237ef441c74cc7f71c3df85ee3,1.0,1.0,True,58.14953877813677,43.418321767427784,3,0.08565494889337333,24574.94100140466,24574.94100140466
90311.11199905835,90311.11199905835,4,G4,0.1684365118122768,0.005402286073586705,"['90016100', '9624708']",2,0.12338646285301781,1.0,B100,True,4.3655745685100555e-11,90311.11199905831,0.9999999999999996,d8fc1abd48548c153081e3e99696fc041eaf81cc81e06ca06a6f369d5a61d753,114.34838968186945,210129,CERTIFIED_PRB_EXACT,4,[],52,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,860.1120000000001,True,edf794ef39b51c9a84ccdd6e03301e30a24236dee645722a27ff36668e5941d3,88963.11353641568,0.9850738360672967,4,0.05,872018.42486398,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,4,True,0.0,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,872018.4248639799,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,487.8864626426422,0.005402286073586705,0.0,"{'Gamma_feasible': True, 'barrier_iterations': 51, 'block_count': 6352, 'bound_violation': 0.0, 'certified_robust_recourse': 781707.3128649216, 'certified_robust_recourse_target': 781707.3128649216, 'constraint_count': 184208, 'constraint_violation': 0.0004378778176032938, 'dual_violation': 0.0, 'economic_band_tolerance': 1e-07, 'fallback_bound_violation': 0.0, 'fallback_constraint_violation': 0.0, 'fallback_maximum_absolute_block_recourse_deviation': 1.0000985639635473e-07, 'fallback_rule': 'minimize each block total shortage, then minimize region-order-weighted shortage', 'fallback_runtime_seconds': 18.395999908447266, 'fallback_status': 2, 'fallback_status_name': 'OPTIMAL', 'fallback_used': True, 'is_mip': False, 'kappa': None, 'matrix_coefficient_max': 512.45, 'matrix_coefficient_min': 0.4081169562896625, 'maximum_absolute_block_recourse_deviation': 0.00043797781836474314, 'maximum_block_recourse_target': 378380.364375, 'minimum_block_recourse_target': 3711.360844010447, 'mip_gap': None, 'node_count': 0.0, 'objective_bound': 400768780.3354731, 'objective_coefficient_max': 0.0, 'objective_coefficient_min': 0.0, 'objective_value': 400769490.2938874, 'original_status': 13, 'original_status_name': 'SUBOPTIMAL', 'original_suboptimal_incumbent_preserved_primary_recourse': False, 'parameters': {'FeasibilityTol': 1e-08, 'Method': -1, 'NumericFocus': 0, 'OptimalityTol': 1e-08}, 'primary_economic_recourse_preserved': True, 'quadratic_nonzeros': 76224, 'runtime_seconds': 0.8259999752044678, 'secondary_objective': 'minimize sum of squared shortage quantities across all product-risk blocks', 'selected_Gamma_allocation_count': 4, 'selected_worst_recourse_shock_set': [['2', 'SLI---0770'], ['2', 'SLI---1200'], ['5', 'CON-S-0130'], ['11', 'SLI---0770']], 'simplex_iterations': 0.0, 'solution_count': 1, 'sum_of_fixed_block_recourse_targets': 639114141.2771295, 'tied_Gamma_allocation_count': 2, 'tied_worst_scenario_count': 2, 'variable_count': 1225936}",E4-210129-G4,True,781707.3128649216,E6-210129-B100-G4,10.246090600034222,483757.55042153737,296610.84279542556,gurobi-balanced-1e-8-v1,OPTIMAL,200,3990.1556222602067,1338.919648158693,872018.4248639799,ebd9b18371804f725a775db4eb4cacad84398b0c4c48e945aa039d425ea71288,860.1120000000001,88963.11353641568,114.34838968186945,487.8864626426422,90311.11199905831,114.34838968186945,0.1684365118122768,0.005402286073586705,0.7333039903561849,2,90016100|9624708,2,90016100|9624708,,,False,2,2,90016100|9624708,False,PASS,True,True,9347fcf80915c6c5e26755f4e374474f7552f57660847b82b70c3b34b3e0e1fd,56f75b80a0b6e181ca5d7bed18ce7b8d006d6720427fc804e287cec53530ad6c,1.0243852301153307,1.0272793226957186,True,114.34838968496265,83.85213044451886,4,0.16843651180772048,45333.118032834725,45333.118032834725
108373.33439887002,90311.11199905835,0,G0,2.783792106688513e-11,4.91217986650036e-13,"['90016100', '9624708']",2,0.14742642735621533,1.2,B120,False,18062.222398816783,90311.11200005324,0.8333333333425135,d8fc1abd48548c153081e3e99696fc041eaf81cc81e06ca06a6f369d5a61d753,1.889864265081087e-08,210129,CERTIFIED_PRB_EXACT,0,[],13,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,860.1120000000001,True,edf794ef39b51c9a84ccdd6e03301e30a24236dee645722a27ff36668e5941d3,89451.00000000001,0.8253967684594256,5,0.05,826685.3068311005,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,5,False,3.219646771412954e-15,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,826685.3068311005,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,5.3234931129964025e-08,4.91217986650036e-13,0.0,"{'economic_band_tolerance': 1e-07, 'fallback_used': False, 'original_status': 2, 'original_status_name': 'OPTIMAL'}",,False,736374.1948310472,E6-210129-B120-G0,0.09716959996148944,454923.5793750001,279236.89999999997,gurobi-balanced-1e-8-v1,OPTIMAL,48,3823.9937499999987,2213.715456087383,826685.3068311005,ebd9b18371804f725a775db4eb4cacad84398b0c4c48e945aa039d425ea71288,860.1120000000001,89451.00000000001,1.774497704332134e-08,5.3234931129964025e-08,90311.11200005324,1.889864265081087e-08,2.783792106688513e-11,4.91217986650036e-13,0.9389551075807008,2,90016100|9624708,2,90016100|9624708,,,False,2,2,90016100|9624708,False,PASS,True,True,3f4ab24f89a8f743e4e7087ad3ce4f723a3e0e3c6208a0718c51aab3c4c0d49c,a3d046c0727ac08286b74bec9c955b26e914413358dcd6f06339235f3afe913f,0.9711311070098466,0.967704883486691,False,0.0,0.0,0,0.0,0.0,0.0
108373.33439887002,90311.11199905835,2,G2,0.021699253747359155,0.0010874421514398774,"['90016100', '9624708']",2,0.1488667457536507,1.2,B120,False,15587.378028464358,92785.95637040566,0.85616961852355,d8fc1abd48548c153081e3e99696fc041eaf81cc81e06ca06a6f369d5a61d753,14.73121650770221,210129,CERTIFIED_PRB_EXACT,1,[],37,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,860.1120000000001,,edf794ef39b51c9a84ccdd6e03301e30a24236dee645722a27ff36668e5941d3,91807.99463848825,0.8471456114895133,6,0.05,,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,6,True,1.4099832412739488e-14,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,850751.9629470824,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,117.8497319174205,0.0010874421514398774,,,E3-210129-B120,True,757966.0065766767,E6-210129-B120-G2,1.4792450999375433,469281.0825000001,286386.9033510433,gurobi-balanced-1e-8-v1,OPTIMAL,168,3846.137533510432,2298.020725633367,,ebd9b18371804f725a775db4eb4cacad84398b0c4c48e945aa039d425ea71288,860.1120000000001,91807.99463848825,14.73121648967756,117.8497319174205,92785.95637040566,14.73121650770221,0.021699253747359155,0.0010874421514398774,0.9999999950121089,2,90016100|9624708,2,90016100|9624708,,,False,2,2,90016100|9624708,False,SOURCE_SCHEMA_FIELD_UNAVAILABLE_NOT_FAILURE,True,True,22cda97e23fce07b48b67b2221943411d28f3bcac91eeb83666d0e943ae027e6,eb6a582b7273ed262a0ad262465de2984e743553d21d17c7a238ad8af4b57d00,0.9994029030642959,0.996079725810389,True,14.731216526041457,14.731216435098474,1,0.021699253719521236,24066.656115981867,21591.81174562953
108373.33439887002,90311.11199905835,4,G4,0.042670582992443945,0.0021384049041280988,"['90016100', '9624708']",2,0.15025874714490237,1.2,B120,False,13195.554934951244,95177.77946391878,0.8782398363200234,d8fc1abd48548c153081e3e99696fc041eaf81cc81e06ca06a6f369d5a61d753,28.968258719407256,210129,CERTIFIED_PRB_EXACT,1,[],65,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,860.1120000000001,True,edf794ef39b51c9a84ccdd6e03301e30a24236dee645722a27ff36668e5941d3,94085.92139416352,0.8681648665332985,7,0.05,870828.6596038705,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,7,True,7.982503547054876e-14,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,870828.6596038705,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,231.74606975525805,0.0021384049041280988,0.0,"{'economic_band_tolerance': 1e-07, 'fallback_used': False, 'original_status': 2, 'original_status_name': 'OPTIMAL'}",,False,775650.8801399517,E6-210129-B120-G4,13.776038399897516,481168.5581250001,292102.82412807114,gurobi-balanced-1e-8-v1,OPTIMAL,320,3863.0254912807013,2379.4978854629817,870828.6596038705,ebd9b18371804f725a775db4eb4cacad84398b0c4c48e945aa039d425ea71288,860.1120000000001,94085.92139416352,28.968258719407256,231.74606975525805,95177.77946391878,28.968258719407256,0.042670582992443945,0.0021384049041280988,0.9999999980857305,2,90016100|9624708,2,90016100|9624708,,,False,2,2,90016100|9624708,False,PASS,True,True,245f3c9b85adbd9cac62dc9b50ada44b6ed68e6746d19c492819f94ed88f0f98,d755981eeda14f2bd714c5971f4b740c7091297cf4cd8d02467f6a3c6bf61cb6,1.0229875785004,1.0193202720315293,True,28.9682587383059,28.96825866482817,1,0.042670582964606026,44143.352772769984,39276.6853089045
61115.27359993401,76394.09199991751,0,G0,0.34031946147038195,0.01315789473684201,"['90018300', '90018400', '90019100', '91017500']",4,0.10362674941380214,0.8,B080,True,-1.2369127944111824e-10,61115.27359993413,1.000000000000002,8915940c2bbfee479d054c007033da41d45776504e985c6d07302dea74481ff4,189.56020883524542,210310,CERTIFIED_PRB_EXACT,5,[],13,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,1519.692,True,cea7e89477816218fba3021b71a791fa9f86714cecf253f8a58bb477ce2ddad8,58791.4332630929,0.9619761116991282,7,0.05,652861.0467447242,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,7,True,0.0,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,652861.0467447331,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,804.1483368412312,0.01315789473684201,1.373030268135889e-14,"{'economic_band_tolerance': 1e-07, 'fallback_used': False, 'original_status': 2, 'original_status_name': 'OPTIMAL'}",,False,591745.7731447989,E6-210310-B080-G0,0.1598507002927363,366818.17428975244,224393.95421394432,gurobi-balanced-1e-8-v1,OPTIMAL,64,3252.42020880611,533.6446444596553,652861.0467447331,66a15c21d4e760c0d31bbe9a15f21216b3fdd37e6b7bf14836025d544b0d117b,1519.692,58791.4332630929,189.56020877184494,804.1483368412312,61115.27359993413,189.56020883524542,0.34031946147038195,0.01315789473684201,0.43460597842184895,4,90018300|90018400|90019100|91017500,4,90018300|90018400|90019100|91017500,,,False,4,4,90018300|90018400|90019100|91017500,False,PASS,True,True,10db01c7b2ddc5a396b0073f95fd20f21db50b7ed14924cd78fee54b095b173a,914e4a5e28062e040032f2a7fea2ff210e486b036fd8f3759f5ff38e312849e7,0.9133292667844501,0.9268903711563582,False,0.0,0.0,0,0.0,0.0,0.0
61115.27359993401,76394.09199991751,2,G2,0.3403194614703833,0.013157894736842108,"['90018300', '90018400', '90019100', '91017500']",4,0.10362674941693435,0.8,B080,True,-7.275957614183426e-12,61115.273599934015,1.0000000000000002,8915940c2bbfee479d054c007033da41d45776504e985c6d07302dea74481ff4,189.56020883524616,210310,CERTIFIED_PRB_EXACT,5,[],32,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,1519.692,,cea7e89477816218fba3021b71a791fa9f86714cecf253f8a58bb477ce2ddad8,58791.433263092775,0.9619761116991262,7,0.05,,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,7,True,0.0,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,723343.7230780666,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,804.1483368412371,0.013157894736842108,,,E3-210310-B080,True,662228.4494781325,E6-210310-B080-G2,2.0106341999489814,410853.3172849963,250841.48754244877,gurobi-balanced-1e-8-v1,OPTIMAL,192,3358.0868754244875,533.6446506874636,,66a15c21d4e760c0d31bbe9a15f21216b3fdd37e6b7bf14836025d544b0d117b,1519.692,58791.433263092775,189.56020877184565,804.1483368412371,61115.273599934015,189.56020883524616,0.3403194614703833,0.013157894736842108,0.4346059784218473,4,90018300|90018400|90019100|91017500,4,90018300|90018400|90019100|91017500,,,False,4,4,90018300|90018400|90019100|91017500,False,SOURCE_SCHEMA_FIELD_UNAVAILABLE_NOT_FAILURE,True,True,10db01c7b2ddc5a396b0073f95fd20f21db50b7ed14924cd78fee54b095b173a,914e4a5e28062e040032f2a7fea2ff210e486b036fd8f3759f5ff38e312849e7,1.0119320114534842,1.0372920284077585,False,7.389644451905042e-13,7.389644451905042e-13,0,1.3322676295501878e-15,70482.67633333348,70482.6763333336
61115.27359993401,76394.09199991751,4,G4,0.3403194614704628,0.013157894736846478,"['90018300', '90018400', '90019100', '91017500']",4,0.1036267494142934,0.8,B080,True,6.810296326875687e-09,61115.2735999272,0.9999999999998885,8915940c2bbfee479d054c007033da41d45776504e985c6d07302dea74481ff4,189.56020883529047,210310,CERTIFIED_PRB_EXACT,5,[],54,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,1519.692,True,cea7e89477816218fba3021b71a791fa9f86714cecf253f8a58bb477ce2ddad8,58791.43326308569,0.9619761116990102,6,0.05,760624.2700651136,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,6,True,0.0,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,760624.2700651262,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,804.1483368415041,0.013157894736846478,1.668270469209379e-14,"{'economic_band_tolerance': 1e-07, 'fallback_used': False, 'original_status': 2, 'original_status_name': 'OPTIMAL'}",,False,699508.996465199,E6-210310-B080-G4,13.118573700077832,434257.112289603,264897.820877244,gurobi-balanced-1e-8-v1,OPTIMAL,280,3461.953542105773,354.06329849799926,760624.2700651262,66a15c21d4e760c0d31bbe9a15f21216b3fdd37e6b7bf14836025d544b0d117b,1519.692,58791.43326308569,189.56020877187905,804.1483368415041,61115.2735999272,189.56020883529047,0.3403194614704628,0.013157894736846478,0.43460597842174564,4,90018300|90018400|90019100|91017500,4,90018300|90018400|90019100|91017500,,,False,4,4,90018300|90018400|90019100|91017500,False,PASS,True,True,7bd4c4c8b5c8131706739a4fb1ab8cc6eb4265e6979929fec81cf48f16afba4a,fdba119a842a86e2459f5b18448d1e541e9222fa8ba0d14a64e019a3f5a76af5,1.0640861640327965,1.0956870040915114,True,6.666666666621623,3.3333333333333286,2,8.087974734394265e-14,107763.22332039312,107763.22332040011
76394.09199991751,76394.09199991751,0,G0,3.4895458674603015e-12,0.0,"['90018300', '90018400', '90019100', '91017500']",4,0.1447839818107621,1.0,B100,True,1.4551915228366852e-11,76394.0919999175,0.9999999999999998,8915940c2bbfee479d054c007033da41d45776504e985c6d07302dea74481ff4,1.9437003118127905e-09,210310,CERTIFIED_PRB_EXACT,0,[],13,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,1519.692,True,cea7e89477816218fba3021b71a791fa9f86714cecf253f8a58bb477ce2ddad8,74874.3999999175,0.9801072051487745,5,0.05,644331.8713743679,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,5,False,0.0,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,644331.8713743677,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,0.0,0.0,0.0,"{'economic_band_tolerance': 1e-07, 'fallback_used': False, 'original_status': 2, 'original_status_name': 'OPTIMAL'}",E4-210310-G0,True,567937.7793744502,E6-210310-B100-G0,0.10715649998746812,350726.0956668212,215695.53333333327,gurobi-balanced-1e-8-v1,OPTIMAL,48,3062.859999999998,1516.1503743484448,644331.8713743679,66a15c21d4e760c0d31bbe9a15f21216b3fdd37e6b7bf14836025d544b0d117b,1519.692,74874.3999999175,0.0,0.0,76394.0919999175,1.9437003118127905e-09,3.4895458674603015e-12,0.0,0.7272853557739585,4,90018300|90018400|90019100|91017500,4,90018300|90018400|90019100|91017500,,,False,4,4,90018300|90018400|90019100|91017500,False,PASS,True,True,f62e9b851f3e88db865fed624964a7f65f42ddd32dcd582db88642113fe9bbf8,e0cf6032e1e1fcf370f93a6bb7f674046c215a7ee379b00f31574f727f57487e,0.901397255330966,0.8895983427485997,False,0.0,0.0,0,0.0,0.0,0.0
76394.09199991751,76394.09199991751,2,G2,3.4895458674603015e-12,0.0,"['90018300', '90018400', '90019100', '91017500']",4,0.14478398181076774,1.0,B100,True,1.4551915228366852e-11,76394.0919999175,0.9999999999999998,8915940c2bbfee479d054c007033da41d45776504e985c6d07302dea74481ff4,1.9437003118127905e-09,210310,CERTIFIED_PRB_EXACT,0,[],33,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,1519.692,,cea7e89477816218fba3021b71a791fa9f86714cecf253f8a58bb477ce2ddad8,74874.3999999175,0.9801072051487745,5,0.05,,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,5,False,0.0,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,714814.5477077012,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,0.0,0.0,,,E3-210310-B100,True,638420.4557077837,E6-210310-B100-G2,1.3473797999322414,394761.23866670334,242143.06666666668,gurobi-balanced-1e-8-v1,OPTIMAL,144,3168.5266666666666,1516.1503744137008,,66a15c21d4e760c0d31bbe9a15f21216b3fdd37e6b7bf14836025d544b0d117b,1519.692,74874.3999999175,0.0,0.0,76394.0919999175,1.9437003118127905e-09,3.4895458674603015e-12,0.0,0.7272853557739585,4,90018300|90018400|90019100|91017500,4,90018300|90018400|90019100|91017500,,,False,4,4,90018300|90018400|90019100|91017500,False,SOURCE_SCHEMA_FIELD_UNAVAILABLE_NOT_FAILURE,True,True,f62e9b851f3e88db865fed624964a7f65f42ddd32dcd582db88642113fe9bbf8,e0cf6032e1e1fcf370f93a6bb7f674046c215a7ee379b00f31574f727f57487e,1.0,1.0,False,0.0,0.0,0,0.0,70482.67633333348,70482.67633333348
76394.09199991751,76394.09199991751,4,G4,0.2632614315051285,0.00818986179169919,"['90018300', '90018400', '90019100', '91017500']",4,0.12688569403527872,1.0,B100,True,1.4551915228366852e-11,76394.0919999175,0.9999999999999998,8915940c2bbfee479d054c007033da41d45776504e985c6d07302dea74481ff4,146.6383724244373,210310,CERTIFIED_PRB_EXACT,4,[],64,RENAULT_EMPIRICAL_8CASE_V1,True,E6_BUDGET_RISK_INTERACTION_V1,1519.692,True,cea7e89477816218fba3021b71a791fa9f86714cecf253f8a58bb477ce2ddad8,74248.74294473582,0.9719173433570751,8,0.05,749723.3458777108,0bcdd7bb99926ed780c56764c531b76971dbb0bf24e77198766a754d9dde95ff,8,True,0.0,c4f718f6a12deb22772cdce20464ca617fa6e19c750a90be06cd2ddc8c245173,749723.3458777111,[],eab5ea31c6dbbc6446799f28bb6b54673eb7b57690cd4540f8a49b4a53757b6f,625.6570551816772,0.00818986179169919,3.1055541345226713e-16,"{'economic_band_tolerance': 1e-07, 'fallback_used': False, 'original_status': 2, 'original_status_name': 'OPTIMAL'}",E4-210310-G4,True,673329.2538777936,E6-210310-B100-G4,15.278107000049204,416964.16315513215,255550.28080453406,gurobi-balanced-1e-8-v1,OPTIMAL,360,3344.7349303924157,814.8099183051545,749723.3458777111,66a15c21d4e760c0d31bbe9a15f21216b3fdd37e6b7bf14836025d544b0d117b,1519.692,74248.74294473582,146.63837236103825,625.6570551816772,76394.0919999175,146.6383724244373,0.2632614315051285,0.00818986179169919,0.38421492619659287,4,90018300|90018400|90019100|91017500,4,90018300|90018400|90019100|91017500,,,False,4,4,90018300|90018400|90019100|91017500,False,PASS,True,True,0e0f1a775ff8653366b7fe34006a06f9ca2d17299eb9d3aa710939955a3685c1,0c3a53fb198bf8b91fd3797512598c9500c9da9edb89db1e970108b13f3b7ba3,1.0488361607663932,1.0546799493310537,True,146.63837242249375,56.34065143723005,4,0.26326143150163894,105391.47450334334,105391.47450334334
