case,sample,product,g,generation_iteration,violation_at_generation,dual_feasible,strong_duality_error,generation_tightness_error,cut_rhs_at_sample,exact_value_at_sample,validity_violation
210628,1,CON-S-0130,0,5,8.200962644131891,True,0.0,0.0,725.3468080162058,927.340238609985,0.0
210628,1,SLI---1200,0,5,1.778275267589379,True,0.0,0.0,822.1437763632063,839.4748815159834,0.0
210628,1,SLI---1200,1,5,5.753908704067726,True,1.0913936421275139e-11,1.0913936421275139e-11,-8659.030209725286,1003.7008417558967,0.0
210628,1,SLI---1200,2,5,0.27338258905183466,True,2.7284841053187847e-11,2.7284841053187847e-11,-28545.798932606238,1109.8193415461492,0.0
210628,1,BAC---1041,0,6,39.08003502691008,True,9.094947017729282e-13,9.094947017729282e-13,-6661.32134707968,2303.96776920057,0.0
210628,1,BAC-O-4312,0,6,140.2635955932194,True,0.0,0.0,1160.3337938213685,1404.3606810997655,0.0
210628,1,BAC-O-4325,0,6,84.17871516603282,True,6.821210263296962e-13,6.821210263296962e-13,833.4752963757801,1691.9978599080343,0.0
210628,1,BAC-O-6433,0,6,2.0254984973389583,True,0.0,0.0,6999.5771162232595,7024.617748852761,0.0
210628,1,CON-S-0130,0,6,0.7265101146493862,True,0.0,0.0,893.5020655529124,927.340238609985,0.0
210628,1,CON-S-0130,1,6,6.984627204312346,True,3.637978807091713e-12,3.637978807091713e-12,-8385.15694438469,1066.2097798962664,0.0
210628,1,SLI---1200,0,6,0.9926912050759711,True,0.0,0.0,819.4328020913993,839.4748815159834,0.0
210628,1,BAC---1041,0,7,23.64578023553895,True,9.094947017729282e-13,9.094947017729282e-13,-5568.641193229623,2303.96776920057,0.0
210628,1,BAC-O-4312,0,7,126.38539276436222,True,0.0,0.0,599.8685859675452,1404.3606810997655,0.0
210628,1,BAC-O-4325,0,7,41.75295103367421,True,1.1368683772161603e-12,1.1368683772161603e-12,1059.6039097568373,1691.9978599080343,0.0
210628,1,BAC-O-6433,1,7,2.067536756883783,True,1.8189894035458565e-12,1.8189894035458565e-12,9137.317116223261,9162.35774885276,0.0
210628,1,CON-S-0130,0,7,0.6324971742456,True,1.1368683772161603e-13,1.1368683772161603e-13,545.4530433391301,927.340238609985,0.0
210628,1,SLI---1200,0,7,2.1288061859708023,True,0.0,0.0,788.6512912291533,839.4748815159834,0.0
210628,1,SLI---1200,2,7,0.25674309835449094,True,5.820766091346741e-11,5.820766091346741e-11,-28558.185334325448,1109.8193415461492,0.0
210628,1,BAC---1041,0,8,21.443451588697826,True,9.094947017729282e-13,9.094947017729282e-13,-6807.970883924296,2303.96776920057,0.0
210628,1,BAC-O-4312,0,8,35.31406687252206,True,0.0,0.0,786.9940089483939,1404.3606810997655,0.0
210628,1,BAC-O-4325,0,8,20.68562426453218,True,4.547473508864641e-13,4.547473508864641e-13,1382.6365569991622,1691.9978599080343,0.0
210628,1,CON-S-0130,0,8,3.528635524950573,True,5.7980287238024175e-12,5.7980287238024175e-12,-12089.182647664653,927.340238609985,0.0
210628,1,SLI---1200,0,8,1.3283614972812074,True,1.1368683772161603e-13,1.1368683772161603e-13,814.487642411206,839.4748815159834,0.0
210628,1,SLI---1200,2,8,0.08572804975847248,True,1.0913936421275139e-11,1.0913936421275139e-11,-28549.96178779824,1109.8193415461492,0.0
210628,1,BAC---1041,0,9,14.018959794027978,True,9.094947017729282e-13,9.094947017729282e-13,-6507.769825598898,2303.96776920057,0.0
210628,1,BAC-O-4312,0,9,8.74206187559389,True,4.547473508864641e-13,4.547473508864641e-13,530.8000727691424,1404.3606810997655,0.0
210628,1,BAC-O-4312,1,9,145.97385609825005,True,3.637978807091713e-12,3.637978807091713e-12,12.59503021276032,1908.2925566924064,0.0
210628,1,SLI---1200,1,9,0.015011605979452725,True,1.8189894035458565e-12,1.8189894035458565e-12,-8697.349155408709,1003.7008417558967,0.0
210628,1,BAC---1041,0,10,8.108818087367581,True,1.8189894035458565e-12,1.8189894035458565e-12,-6675.877751409709,2303.96776920057,0.0
210628,1,BAC-O-4312,0,10,3.4846010207668314,True,2.2737367544323206e-13,2.2737367544323206e-13,650.3820640985141,1404.3606810997655,0.0
210628,1,BAC-O-4312,1,10,3.4846010207656946,True,2.7284841053187847e-12,2.7284841053187847e-12,132.17702154213475,1908.2925566924064,0.0
210628,1,BAC---1041,0,11,3.87710668042655,True,9.094947017729282e-13,9.094947017729282e-13,-6705.780874342721,2303.96776920057,0.0
210628,1,BAC-O-4312,0,11,2.5762481412596117,True,4.547473508864641e-13,4.547473508864641e-13,766.6049240016191,1404.3606810997655,0.0
210628,1,BAC-O-4312,1,11,2.5762481412607485,True,5.002220859751105e-12,5.002220859751105e-12,248.39988144523886,1908.2925566924064,0.0
210628,1,BAC---1041,0,12,1.8269295990694445,True,0.0,0.0,-6484.043846964592,2303.96776920057,0.0
210628,1,BAC-O-4312,0,12,0.5138924644570579,True,6.821210263296962e-13,6.821210263296962e-13,775.8435661545718,1404.3606810997655,0.0
210628,1,BAC---1041,0,13,0.021301775146639557,True,9.094947017729282e-13,9.094947017729282e-13,-6495.185296406156,2303.96776920057,0.0
210628,1,BAC-O-4312,0,13,0.7385702106448662,True,2.2737367544323206e-12,2.2737367544323206e-12,540.0387149220951,1404.3606810997655,0.0
210628,2,BAC---1041,0,1,10948.64,True,1.8189894035458565e-12,1.8189894035458565e-12,-5173.64366519676,2427.9506125636162,0.0
210628,2,BAC---1041,1,1,12357.728000000003,True,1.8189894035458565e-12,1.8189894035458565e-12,-3764.55566519676,3026.962948658292,0.0
210628,2,BAC---1041,2,1,13316.144000000002,True,0.0,0.0,-2806.139665196759,3338.027569678669,0.0
210628,2,BAC-O-4312,0,1,17799.74,True,0.0,0.0,-8413.943962791403,1308.2532002357575,0.0
210628,2,BAC-O-4312,1,1,20971.664000000004,True,0.0,0.0,-5242.019962791401,1679.7320481149634,0.0
210628,2,BAC-O-4312,2,1,23563.848000000005,True,0.0,0.0,-2649.8359627913997,1952.9021981515336,0.0
210628,2,BAC-O-4325,0,1,35817.6,True,0.0,0.0,-7753.348546328241,1560.0083175495606,0.0
210628,2,BAC-O-4325,1,1,39006.17,True,0.0,0.0,-4564.778546328242,1946.5457689247908,0.0
210628,2,BAC-O-4325,2,1,41837.425,True,0.0,0.0,-1733.523546328237,2233.4626661846987,0.0
210628,2,BAC-O-6423,0,1,27840.640000000007,True,3.637978807091713e-12,3.637978807091713e-12,-4769.555628643502,3347.716623896114,0.0
210628,2,BAC-O-6423,1,1,29748.288000000004,True,0.0,0.0,-2861.907628643501,3794.7200715575577,0.0
210628,2,BAC-O-6423,2,1,31589.024000000005,True,3.637978807091713e-12,3.637978807091713e-12,-1021.1716286434967,4314.985704382396,0.0
210628,2,BAC-O-6433,0,1,30936.345,True,3.637978807091713e-12,3.637978807091713e-12,4645.318000547581,6657.446509145788,0.0
210628,2,BAC-O-6433,1,1,33074.085,True,7.275957614183426e-12,7.275957614183426e-12,6783.058000547582,8795.186509145788,0.0
210628,2,BAC-O-6433,2,1,35040.445,True,7.275957614183426e-12,7.275957614183426e-12,8749.418000547583,10369.437988443064,0.0
210628,2,CON-S-0130,0,1,115886.50000000001,True,1.4551915228366852e-11,1.4551915228366852e-11,-41189.65467872945,880.4524719166125,0.0
210628,2,CON-S-0130,1,1,124894.20000000001,True,1.4551915228366852e-11,1.4551915228366852e-11,-32181.954678729453,1016.333742367184,0.0
210628,2,CON-S-0130,2,1,133811.7,True,0.0,0.0,-23264.45467872944,1128.3982159870284,0.0
210628,2,SLI---0770,0,1,257654.865,True,5.820766091346741e-11,5.820766091346741e-11,-85634.64648374717,1180.5790369122994,0.0
210628,2,SLI---0770,1,1,271944.759,True,0.0,0.0,-71344.7524837472,1287.197610104942,0.0
210628,2,SLI---0770,2,1,284751.273,True,0.0,0.0,-58538.238483747235,1376.5159511149138,0.0
210628,2,SLI---1200,0,1,177396.34,True,0.0,0.0,-155066.7617318688,775.9450442025079,0.0
210628,2,SLI---1200,1,1,211978.40500000003,True,2.9103830456733704e-11,2.9103830456733704e-11,-120484.69673186881,938.8473920123942,0.0
210628,2,SLI---1200,2,1,225561.37700000004,True,2.9103830456733704e-11,2.9103830456733704e-11,-106901.7247318688,986.8279138837003,0.0
210628,2,BAC-O-4312,0,2,1601.5638405161465,True,2.2737367544323206e-13,2.2737367544323206e-13,522.3283678295838,1308.2532002357575,0.0
210628,2,BAC-O-4312,1,2,575.4509842064476,True,1.3642420526593924e-12,1.3642420526593924e-12,-3920.337398520107,1679.7320481149634,0.0
210628,2,BAC-O-4325,0,2,2141.318883013785,True,9.094947017729282e-13,9.094947017729282e-13,-152.04571419720378,1560.0083175495606,0.0
210628,2,BAC-O-4325,1,2,712.6914575578767,True,8.185452315956354e-12,8.185452315956354e-12,-3617.8714414959977,1946.5457689247908,0.0
210628,2,BAC-O-4325,2,2,712.6914575578721,True,3.637978807091713e-12,3.637978807091713e-12,-786.6164414960003,2233.4626661846987,0.0
210628,2,BAC-O-6423,0,2,3514.4894991388446,True,4.547473508864641e-13,4.547473508864641e-13,2960.1497456794136,3347.716623896114,0.0
210628,2,BAC-O-6423,1,2,2288.4768452375392,True,3.637978807091713e-12,3.637978807091713e-12,449.2099018600784,3794.7200715575577,0.0
210628,2,BAC-O-6433,0,2,4370.227576835249,True,1.8189894035458565e-12,1.8189894035458565e-12,4660.97540140672,6657.446509145788,0.0
210628,2,BAC-O-6433,1,2,2341.1264229890885,True,1.8189894035458565e-12,1.8189894035458565e-12,5463.129247560566,8795.186509145788,0.0
210628,2,BAC-O-6433,2,2,691.3640732360309,True,3.637978807091713e-12,3.637978807091713e-12,10117.76440559385,10369.437988443064,0.0
210628,2,CON-S-0130,0,2,924.5018790572528,True,0.0,0.0,549.1002526894647,880.4524719166125,0.0
210628,2,CON-S-0130,1,2,2780.739305264399,True,2.2737367544323206e-12,2.2737367544323206e-12,-7316.932174075402,1016.333742367184,0.0
210628,2,CON-S-0130,2,2,454.1454564211326,True,1.8189894035458565e-11,1.8189894035458565e-11,-22679.82637868641,1128.3982159870284,0.0
210628,2,SLI---0770,0,2,1294.7316844432535,True,2.2737367544323206e-13,2.2737367544323206e-13,1078.9728827385998,1180.5790369122994,0.0
210628,2,SLI---0770,1,2,5329.651294066235,True,9.094947017729282e-13,9.094947017729282e-13,-16775.38003391429,1287.197610104942,0.0
210628,2,SLI---0770,2,2,3962.5022832550767,True,3.637978807091713e-12,3.637978807091713e-12,-12122.70404472544,1376.5159511149138,0.0
210628,2,SLI---1200,0,2,777.0011649911015,True,1.1368683772161603e-13,1.1368683772161603e-13,760.6570475416818,775.9450442025079,0.0
210628,2,SLI---1200,1,2,3221.821114639519,True,0.0,0.0,-35255.15601754878,938.8473920123942,0.0
210628,2,SLI---1200,2,2,2136.1136853423886,True,1.8189894035458565e-12,1.8189894035458565e-12,-30324.057081260937,986.8279138837003,0.0
210628,2,BAC---1041,0,3,961.1384067129025,True,0.0,0.0,-3064.6697239414916,2427.9506125636162,0.0
210628,2,BAC---1041,1,3,961.138406712902,True,0.0,0.0,-1655.5817239414919,3026.962948658292,0.0
210628,2,BAC-O-4312,0,3,670.7226820927906,True,2.9558577807620168e-12,2.9558577807620168e-12,-6940.939560869683,1308.2532002357575,0.0
210628,2,BAC-O-4325,0,3,2503.900858150122,True,0.0,0.0,1293.1435257259154,1560.0083175495606,0.0
210628,2,BAC-O-4325,1,3,3238.0061042361613,True,0.0,0.0,1343.621908690584,1946.5457689247908,0.0
210628,2,BAC-O-6423,0,3,1623.1248776281918,True,9.094947017729282e-13,9.094947017729282e-13,-1668.4238358017283,3347.716623896114,0.0
210628,2,BAC-O-6433,0,3,2071.548387694763,True,1.8189894035458565e-12,1.8189894035458565e-12,6187.578526509256,6657.446509145788,0.0
210628,2,BAC-O-6433,1,3,2071.54838769476,True,0.0,0.0,8325.318526509258,8795.186509145788,0.0
210628,2,CON-S-0130,0,3,405.9752087149409,True,1.5916157281026244e-12,1.5916157281026244e-12,-10354.643877380702,880.4524719166125,0.0
210628,2,CON-S-0130,2,3,7.053758185964398,True,2.546585164964199e-11,2.546585164964199e-11,-22565.089417320996,1128.3982159870284,0.0
210628,2,SLI---0770,0,3,836.0961991821141,True,1.0459189070388675e-11,1.0459189070388675e-11,-21999.894654773423,1180.5790369122994,0.0
210628,2,SLI---0770,2,3,644.744376066239,True,3.637978807091713e-11,3.637978807091713e-11,-57314.33292070724,1376.5159511149138,0.0
210628,2,SLI---1200,0,3,30.72009250206179,True,2.2737367544323206e-13,2.2737367544323206e-13,680.3345922688491,775.9450442025079,0.0
210628,2,SLI---1200,1,3,16.990090202171814,True,6.366462912410498e-12,6.366462912410498e-12,-34868.72286414009,938.8473920123942,0.0
210628,2,SLI---1200,2,3,415.26763480257796,True,7.275957614183426e-12,7.275957614183426e-12,-105436.61028639902,986.8279138837003,0.0
210628,2,BAC---1041,0,4,169.3774437184111,True,1.8189894035458565e-12,1.8189894035458565e-12,-4186.230306803951,2427.9506125636162,0.0
210628,2,BAC-O-4312,0,4,961.3028729446565,True,2.2737367544323206e-13,2.2737367544323206e-13,652.2083102704851,1308.2532002357575,0.0
210628,2,BAC-O-4325,0,4,173.12842045029333,True,9.094947017729282e-13,9.094947017729282e-13,1474.1204677395401,1560.0083175495606,0.0
210628,2,BAC-O-4325,1,4,159.24273526811066,True,0.0,0.0,1228.2655767362503,1946.5457689247908,0.0
210628,2,BAC-O-6423,0,4,189.32812203868934,True,4.547473508864641e-12,4.547473508864641e-12,-1302.9411097519223,3347.716623896114,0.0
210628,2,BAC-O-6433,0,4,561.3593348413024,True,1.8189894035458565e-12,1.8189894035458565e-12,6625.320433208079,6657.446509145788,0.0
210628,2,CON-S-0130,0,4,34.65004869137397,True,1.1368683772161603e-13,1.1368683772161603e-13,788.0472980844505,880.4524719166125,0.0
210628,2,SLI---1200,0,4,25.65727985211356,True,0.0,0.0,763.9777525379571,775.9450442025079,0.0
210628,2,SLI---1200,1,4,1.5648002034422461,True,8.185452315956354e-12,8.185452315956354e-12,-34885.754998011034,938.8473920123942,0.0
210628,2,SLI---1200,2,4,2.053693055295298,True,3.2741809263825417e-11,3.2741809263825417e-11,-105452.74935568421,986.8279138837003,0.0
210628,2,BAC---1041,0,5,158.3809722164042,True,0.0,0.0,-2508.000478342832,2427.9506125636162,0.0
210628,2,BAC---1041,1,5,158.380972216406,True,0.0,0.0,-1098.9124783428324,3026.962948658292,0.0
210628,2,BAC-O-4312,0,5,281.83757988525736,True,0.0,0.0,-246.74843656208122,1308.2532002357575,0.0
210628,2,BAC-O-4325,0,5,273.6744533125741,True,0.0,0.0,309.7825320423635,1560.0083175495606,0.0
210628,2,BAC-O-6433,0,5,120.65870038265712,True,1.8189894035458565e-12,1.8189894035458565e-12,6430.0900323530295,6657.446509145788,0.0
210628,2,BAC-O-6433,1,5,120.65870038265348,True,0.0,0.0,8567.830032353027,8795.186509145788,0.0
210628,2,CON-S-0130,0,5,8.200962644131891,True,0.0,0.0,710.7917775838589,880.4524719166125,0.0
210628,2,SLI---1200,0,5,1.778275267589379,True,0.0,0.0,767.3115332887138,775.9450442025079,0.0
210628,2,SLI---1200,1,5,5.753908704067726,True,1.0913936421275139e-11,1.0913936421275139e-11,-34999.67144104371,938.8473920123942,0.0
210628,2,SLI---1200,2,5,0.27338258905183466,True,2.7284841053187847e-11,2.7284841053187847e-11,-105435.69595946051,986.8279138837003,0.0
210628,2,BAC---1041,0,6,39.08003502691008,True,9.094947017729282e-13,9.094947017729282e-13,-3906.4194463445638,2427.9506125636162,0.0
210628,2,BAC-O-4312,0,6,140.2635955932194,True,0.0,0.0,1201.7875004216967,1308.2532002357575,0.0
210628,2,BAC-O-4325,0,6,84.17871516603282,True,6.821210263296962e-13,6.821210263296962e-13,-36.38837972980764,1560.0083175495606,0.0
210628,2,BAC-O-6433,0,6,2.0254984973389583,True,0.0,0.0,6429.898070128453,6657.446509145788,0.0
210628,2,CON-S-0130,0,6,0.7265101146493862,True,0.0,0.0,862.8440907718393,880.4524719166125,0.0
210628,2,CON-S-0130,1,6,6.984627204312346,True,3.637978807091713e-12,3.637978807091713e-12,-6870.84964428177,1016.333742367184,0.0
210628,2,SLI---1200,0,6,0.9926912050759711,True,0.0,0.0,709.6347280456586,775.9450442025079,0.0
210628,2,BAC---1041,0,7,23.64578023553895,True,9.094947017729282e-13,9.094947017729282e-13,-3029.1178031164964,2427.9506125636162,0.0
210628,2,BAC-O-4312,0,7,126.38539276436222,True,0.0,0.0,18.531074752797394,1308.2532002357575,0.0
210628,2,BAC-O-4325,0,7,41.75295103367421,True,1.1368683772161603e-12,1.1368683772161603e-12,104.80418956395806,1560.0083175495606,0.0
210628,2,BAC-O-6433,1,7,2.067536756883783,True,1.8189894035458565e-12,1.8189894035458565e-12,8567.638070128454,8795.186509145788,0.0
210628,2,CON-S-0130,0,7,0.6324971742456,True,1.1368683772161603e-13,1.1368683772161603e-13,560.2119454956206,880.4524719166125,0.0
210628,2,SLI---1200,0,7,2.1288061859708023,True,0.0,0.0,715.0474875437425,775.9450442025079,0.0
210628,2,SLI---1200,2,7,0.25674309835449094,True,5.820766091346741e-11,5.820766091346741e-11,-105468.34201108181,986.8279138837003,0.0
210628,2,BAC---1041,0,8,21.443451588697826,True,9.094947017729282e-13,9.094947017729282e-13,-4416.273117777135,2427.9506125636162,0.0
210628,2,BAC-O-4312,0,8,35.31406687252206,True,0.0,0.0,168.7088095165118,1308.2532002357575,0.0
210628,2,BAC-O-4325,0,8,20.68562426453218,True,4.547473508864641e-13,4.547473508864641e-13,1477.1186027030576,1560.0083175495606,0.0
210628,2,CON-S-0130,0,8,3.528635524950573,True,5.7980287238024175e-12,5.7980287238024175e-12,-10492.422167163459,880.4524719166125,0.0
210628,2,SLI---1200,0,8,1.3283614972812074,True,1.1368683772161603e-13,1.1368683772161603e-13,712.1797387580247,775.9450442025079,0.0
210628,2,SLI---1200,2,8,0.08572804975847248,True,1.0913936421275139e-11,1.0913936421275139e-11,-105455.65147152578,986.8279138837003,0.0
210628,2,BAC---1041,0,9,14.018959794027978,True,9.094947017729282e-13,9.094947017729282e-13,-4048.201501361844,2427.9506125636162,0.0
210628,2,BAC-O-4312,0,9,8.74206187559389,True,4.547473508864641e-13,4.547473508864641e-13,-77.15354244006812,1308.2532002357575,0.0
210628,2,BAC-O-4312,1,9,145.97385609825005,True,3.637978807091713e-12,3.637978807091713e-12,-4184.538587641866,1679.7320481149634,0.0
210628,2,SLI---1200,1,9,0.015011605979452725,True,1.8189894035458565e-12,1.8189894035458565e-12,-35072.63455471306,938.8473920123942,0.0
210628,2,BAC---1041,0,10,8.108818087367581,True,1.8189894035458565e-12,1.8189894035458565e-12,-4132.601942774987,2427.9506125636162,0.0
210628,2,BAC-O-4312,0,10,3.4846010207668314,True,2.2737367544323206e-13,2.2737367544323206e-13,-75.12457096656544,1308.2532002357575,0.0
210628,2,BAC-O-4312,1,10,3.4846010207656946,True,2.7284841053187847e-12,2.7284841053187847e-12,-4182.509616168361,1679.7320481149634,0.0
210628,2,BAC---1041,0,11,3.87710668042655,True,9.094947017729282e-13,9.094947017729282e-13,-4298.267430601296,2427.9506125636162,0.0
210628,2,BAC-O-4312,0,11,2.5762481412596117,True,4.547473508864641e-13,4.547473508864641e-13,106.82323770271432,1308.2532002357575,0.0
210628,2,BAC-O-4312,1,11,2.5762481412607485,True,5.002220859751105e-12,5.002220859751105e-12,-4000.5618074990816,1679.7320481149634,0.0
210628,2,BAC---1041,0,12,1.8269295990694445,True,0.0,0.0,-4028.7848940891163,2427.9506125636162,0.0
210628,2,BAC-O-4312,0,12,0.5138924644570579,True,6.821210263296962e-13,6.821210263296962e-13,138.79761037885055,1308.2532002357575,0.0
210628,2,BAC---1041,0,13,0.021301775146639557,True,9.094947017729282e-13,9.094947017729282e-13,-4038.0395900996373,2427.9506125636162,0.0
210628,2,BAC-O-4312,0,13,0.7385702106448662,True,2.2737367544323206e-12,2.2737367544323206e-12,-45.179169763930986,1308.2532002357575,0.0
210628,3,BAC---1041,0,1,10948.64,True,1.8189894035458565e-12,1.8189894035458565e-12,-9394.571098489841,2256.354212405568,0.0
210628,3,BAC---1041,1,1,12357.728000000003,True,1.8189894035458565e-12,1.8189894035458565e-12,-7985.483098489842,2764.6864382953254,0.0
210628,3,BAC---1041,2,1,13316.144000000002,True,0.0,0.0,-7027.067098489841,3031.363689198415,0.0
210628,3,BAC-O-4312,0,1,17799.74,True,0.0,0.0,-231.11444046910765,1598.0479905130962,0.0
210628,3,BAC-O-4312,1,1,20971.664000000004,True,0.0,0.0,2940.809559530895,3504.4554473567123,0.0
210628,3,BAC-O-4312,2,1,23563.848000000005,True,0.0,0.0,5532.993559530896,6019.84788691084,0.0
210628,3,BAC-O-4325,0,1,35817.6,True,0.0,0.0,-45664.8290016749,1532.8774770686666,0.0
210628,3,BAC-O-4325,1,1,39006.17,True,0.0,0.0,-42476.2590016749,1881.911535320585,0.0
210628,3,BAC-O-4325,2,1,41837.425,True,0.0,0.0,-39645.0040016749,2070.637321067096,0.0
210628,3,BAC-O-6423,0,1,27840.640000000007,True,3.637978807091713e-12,3.637978807091713e-12,4350.327980767193,5572.118523595735,0.0
210628,3,BAC-O-6423,1,1,29748.288000000004,True,0.0,0.0,6257.975980767194,7475.167736514515,0.0
210628,3,BAC-O-6423,2,1,31589.024000000005,True,3.637978807091713e-12,3.637978807091713e-12,8098.711980767199,9190.790871471127,0.0
210628,3,BAC-O-6433,0,1,30936.345,True,3.637978807091713e-12,3.637978807091713e-12,5210.615549530616,7374.7462090134095,0.0
210628,3,BAC-O-6433,1,1,33074.085,True,7.275957614183426e-12,7.275957614183426e-12,7348.355549530617,9512.486209013407,0.0
210628,3,BAC-O-6433,2,1,35040.445,True,7.275957614183426e-12,7.275957614183426e-12,9314.715549530618,11053.10142799942,0.0
210628,3,CON-S-0130,0,1,115886.50000000001,True,1.4551915228366852e-11,1.4551915228366852e-11,-57835.32005661097,879.1105740823706,0.0
210628,3,CON-S-0130,1,1,124894.20000000001,True,1.4551915228366852e-11,1.4551915228366852e-11,-48827.62005661098,1008.4223922836997,0.0
210628,3,CON-S-0130,2,1,133811.7,True,0.0,0.0,-39910.12005661096,1121.8966182477504,0.0
210628,3,SLI---0770,0,1,257654.865,True,5.820766091346741e-11,5.820766091346741e-11,-44082.49411785643,1300.9348552175948,0.0
210628,3,SLI---0770,1,1,271944.759,True,0.0,0.0,-29792.600117856462,1409.9703154171211,0.0
210628,3,SLI---0770,2,1,284751.273,True,0.0,0.0,-16986.086117856496,2181.9822834826964,0.0
210628,3,SLI---1200,0,1,177396.34,True,0.0,0.0,-76276.21512025164,841.8928048513286,0.0
210628,3,SLI---1200,1,1,211978.40500000003,True,2.9103830456733704e-11,2.9103830456733704e-11,-41694.15012025164,1134.3155011171516,0.0
210628,3,SLI---1200,2,1,225561.37700000004,True,2.9103830456733704e-11,2.9103830456733704e-11,-28111.17812025163,1290.3844609300409,0.0
210628,3,BAC-O-4312,0,2,1601.5638405161465,True,2.2737367544323206e-13,2.2737367544323206e-13,1593.3455285806795,1598.0479905130962,0.0
210628,3,BAC-O-4312,1,2,575.4509842064476,True,1.3642420526593924e-12,1.3642420526593924e-12,3484.2047701974334,3504.4554473567123,0.0
210628,3,BAC-O-4325,0,2,2141.318883013785,True,9.094947017729282e-13,9.094947017729282e-13,-10467.468755782054,1532.8774770686666,0.0
210628,3,BAC-O-4325,1,2,712.6914575578767,True,8.185452315956354e-12,8.185452315956354e-12,-39267.11883047799,1881.911535320585,0.0
210628,3,BAC-O-4325,2,2,712.6914575578721,True,3.637978807091713e-12,3.637978807091713e-12,-36435.863830477996,2070.637321067096,0.0
210628,3,BAC-O-6423,0,2,3514.4894991388446,True,4.547473508864641e-13,4.547473508864641e-13,3632.4944429007937,5572.118523595735,0.0
210628,3,BAC-O-6423,1,2,2288.4768452375392,True,3.637978807091713e-12,3.637978807091713e-12,7176.164513204836,7475.167736514515,0.0
210628,3,BAC-O-6433,0,2,4370.227576835249,True,1.8189894035458565e-12,1.8189894035458565e-12,4890.534494150959,7374.7462090134095,0.0
210628,3,BAC-O-6433,1,2,2341.1264229890885,True,1.8189894035458565e-12,1.8189894035458565e-12,5692.688340304805,9512.486209013407,0.0
210628,3,BAC-O-6433,2,2,691.3640732360309,True,3.637978807091713e-12,3.637978807091713e-12,10721.889937953609,11053.10142799942,0.0
210628,3,CON-S-0130,0,2,924.5018790572528,True,0.0,0.0,453.6080144483998,879.1105740823706,0.0
210628,3,CON-S-0130,1,2,2780.739305264399,True,2.2737367544323206e-12,2.2737367544323206e-12,-12953.014307394093,1008.4223922836997,0.0
210628,3,CON-S-0130,2,2,454.1454564211326,True,1.8189894035458565e-11,1.8189894035458565e-11,-39152.65247235153,1121.8966182477504,0.0
210628,3,SLI---0770,0,2,1294.7316844432535,True,2.2737367544323206e-13,2.2737367544323206e-13,1278.5438037630097,1300.9348552175948,0.0
210628,3,SLI---0770,1,2,5329.651294066235,True,9.094947017729282e-13,9.094947017729282e-13,-2482.5073733869795,1409.9703154171211,0.0
210628,3,SLI---0770,2,2,3962.5022832550767,True,3.637978807091713e-12,3.637978807091713e-12,2170.168615801871,2181.9822834826964,0.0
210628,3,SLI---1200,0,2,777.0011649911015,True,1.1368683772161603e-13,1.1368683772161603e-13,764.827586369772,841.8928048513286,0.0
210628,3,SLI---1200,1,2,3221.821114639519,True,0.0,0.0,-8107.468081856088,1134.3155011171516,0.0
210628,3,SLI---1200,2,2,2136.1136853423886,True,1.8189894035458565e-12,1.8189894035458565e-12,-3174.535890727304,1290.3844609300409,0.0
210628,3,BAC---1041,0,3,961.1384067129025,True,0.0,0.0,-6227.0941659752825,2256.354212405568,0.0
210628,3,BAC---1041,1,3,961.138406712902,True,0.0,0.0,-4818.006165975283,2764.6864382953254,0.0
210628,3,BAC-O-4312,0,3,670.7226820927906,True,2.9558577807620168e-12,2.9558577807620168e-12,107.53934490627398,1598.0479905130962,0.0
210628,3,BAC-O-4325,0,3,2503.900858150122,True,0.0,0.0,-339.91428345573786,1532.8774770686666,0.0
210628,3,BAC-O-4325,1,3,3238.0061042361613,True,0.0,0.0,-7022.296188564451,1881.911535320585,0.0
210628,3,BAC-O-6423,0,3,1623.1248776281918,True,9.094947017729282e-13,9.094947017729282e-13,5424.08369564488,5572.118523595735,0.0
210628,3,BAC-O-6433,0,3,2071.548387694763,True,1.8189894035458565e-12,1.8189894035458565e-12,6671.39115222482,7374.7462090134095,0.0
210628,3,BAC-O-6433,1,3,2071.54838769476,True,0.0,0.0,8809.131152224822,9512.486209013407,0.0
210628,3,CON-S-0130,0,3,405.9752087149409,True,1.5916157281026244e-12,1.5916157281026244e-12,-15927.243430234084,879.1105740823706,0.0
210628,3,CON-S-0130,2,3,7.053758185964398,True,2.546585164964199e-11,2.546585164964199e-11,-38999.75051310891,1121.8966182477504,0.0
210628,3,SLI---0770,0,3,836.0961991821141,True,1.0459189070388675e-11,1.0459189070388675e-11,-7708.876029119245,1300.9348552175948,0.0
210628,3,SLI---0770,2,3,644.744376066239,True,3.637978807091713e-11,3.637978807091713e-11,-16006.687922082026,2181.9822834826964,0.0
210628,3,SLI---1200,0,3,30.72009250206179,True,2.2737367544323206e-13,2.2737367544323206e-13,777.7247473103594,841.8928048513286,0.0
210628,3,SLI---1200,1,3,16.990090202171814,True,6.366462912410498e-12,6.366462912410498e-12,-8021.880968592435,1134.3155011171516,0.0
210628,3,SLI---1200,2,3,415.26763480257796,True,7.275957614183426e-12,7.275957614183426e-12,-27111.621472589526,1290.3844609300409,0.0
210628,3,BAC---1041,0,4,169.3774437184111,True,1.8189894035458565e-12,1.8189894035458565e-12,-7873.327517513459,2256.354212405568,0.0
