state_key,case,beta,Gamma,lambda_R,source_experiments,label_source,total_nominal_demand,total_deviation,deviation_to_nominal_ratio,nominal_demand_mean,nominal_demand_std,nominal_demand_cv,maximum_nominal_demand_to_mean_ratio,demand_density,regional_demand_concentration,product_demand_concentration,total_incumbent_inventory,inventory_to_nominal_demand_ratio,incumbent_inventory_concentration_across_depots,incumbent_inventory_concentration_across_products,total_capacity,incumbent_capacity_utilization,capacity_slack_ratio,mean_transport_cost,transport_cost_cv,mean_inventory_cost,inventory_cost_cv,mean_shortage_penalty,shortage_penalty_cv,mean_service_penalty,fixed_cost_cv,material_reconfiguration
210129|beta=0.8|Gamma=2|lambda_R=0.05,210129,0.8,2,0.05,E3,E3:RI>1e-6,4502.875,1648.1875,0.3660300363656553,46.904947916666664,52.04850813256238,1.109659224545649,5.441856591622019,0.9270833333333334,0.12935100910666328,0.16860893858300774,678.8812499828493,0.15076617716078047,0.9581160889301548,0.5947201182236168,702257.0,0.0618715797746151,0.938128420225385,7.141019998011195,0.6819198877665744,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9951471015014829,True
210129|beta=0.9|Gamma=2|lambda_R=0.05,210129,0.9,2,0.05,E3,E3:RI>1e-6,4502.875,1648.1875,0.3660300363656553,46.904947916666664,52.04850813256238,1.109659224545649,5.441856591622019,0.9270833333333334,0.12935100910666328,0.16860893858300774,678.8812499828493,0.15076617716078047,0.9581160889301548,0.5947201182236168,702257.0,0.0618715797746151,0.938128420225385,7.141019998011195,0.6819198877665744,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9951471015014829,True
210129|beta=1.1|Gamma=2|lambda_R=0.05,210129,1.1,2,0.05,E3,E3:RI>1e-6,4502.875,1648.1875,0.3660300363656553,46.904947916666664,52.04850813256238,1.109659224545649,5.441856591622019,0.9270833333333334,0.12935100910666328,0.16860893858300774,678.8812499828493,0.15076617716078047,0.9581160889301548,0.5947201182236168,702257.0,0.0618715797746151,0.938128420225385,7.141019998011195,0.6819198877665744,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9951471015014829,True
210129|beta=1.2|Gamma=2|lambda_R=0.05,210129,1.2,2,0.05,E3,E3:RI>1e-6,4502.875,1648.1875,0.3660300363656553,46.904947916666664,52.04850813256238,1.109659224545649,5.441856591622019,0.9270833333333334,0.12935100910666328,0.16860893858300774,678.8812499828493,0.15076617716078047,0.9581160889301548,0.5947201182236168,702257.0,0.0618715797746151,0.938128420225385,7.141019998011195,0.6819198877665744,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9951471015014829,True
210129|beta=1|Gamma=0|lambda_R=0.0025,210129,1.0,0,0.0025,E7,E7:material_reconfiguration,4502.875,1648.1875,0.3660300363656553,46.904947916666664,52.04850813256238,1.109659224545649,5.441856591622019,0.9270833333333334,0.12935100910666328,0.16860893858300774,678.8812499828493,0.15076617716078047,0.9581160889301548,0.5947201182236168,702257.0,0.0618715797746151,0.938128420225385,7.141019998011195,0.6819198877665744,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9951471015014829,False
210129|beta=1|Gamma=0|lambda_R=0.05,210129,1.0,0,0.05,E4|E7,E4:RI>1e-6|E7:material_reconfiguration,4502.875,1648.1875,0.3660300363656553,46.904947916666664,52.04850813256238,1.109659224545649,5.441856591622019,0.9270833333333334,0.12935100910666328,0.16860893858300774,678.8812499828493,0.15076617716078047,0.9581160889301548,0.5947201182236168,702257.0,0.0618715797746151,0.938128420225385,7.141019998011195,0.6819198877665744,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9951471015014829,False
210129|beta=1|Gamma=0|lambda_R=0.2,210129,1.0,0,0.2,E7,E7:material_reconfiguration,4502.875,1648.1875,0.3660300363656553,46.904947916666664,52.04850813256238,1.109659224545649,5.441856591622019,0.9270833333333334,0.12935100910666328,0.16860893858300774,678.8812499828493,0.15076617716078047,0.9581160889301548,0.5947201182236168,702257.0,0.0618715797746151,0.938128420225385,7.141019998011195,0.6819198877665744,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9951471015014829,False
210129|beta=1|Gamma=1|lambda_R=0.05,210129,1.0,1,0.05,E4,E4:RI>1e-6,4502.875,1648.1875,0.3660300363656553,46.904947916666664,52.04850813256238,1.109659224545649,5.441856591622019,0.9270833333333334,0.12935100910666328,0.16860893858300774,678.8812499828493,0.15076617716078047,0.9581160889301548,0.5947201182236168,702257.0,0.0618715797746151,0.938128420225385,7.141019998011195,0.6819198877665744,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9951471015014829,True
210129|beta=1|Gamma=2|lambda_R=0,210129,1.0,2,0.0,E5,E5:material_reconfiguration,4502.875,1648.1875,0.3660300363656553,46.904947916666664,52.04850813256238,1.109659224545649,5.441856591622019,0.9270833333333334,0.12935100910666328,0.16860893858300774,678.8812499828493,0.15076617716078047,0.9581160889301548,0.5947201182236168,702257.0,0.0618715797746151,0.938128420225385,7.141019998011195,0.6819198877665744,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9951471015014829,True
210129|beta=1|Gamma=2|lambda_R=0.0025,210129,1.0,2,0.0025,E5|E7,E5:material_reconfiguration|E7:material_reconfiguration,4502.875,1648.1875,0.3660300363656553,46.904947916666664,52.04850813256238,1.109659224545649,5.441856591622019,0.9270833333333334,0.12935100910666328,0.16860893858300774,678.8812499828493,0.15076617716078047,0.9581160889301548,0.5947201182236168,702257.0,0.0618715797746151,0.938128420225385,7.141019998011195,0.6819198877665744,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9951471015014829,True
210129|beta=1|Gamma=2|lambda_R=0.01,210129,1.0,2,0.01,E5,E5:material_reconfiguration,4502.875,1648.1875,0.3660300363656553,46.904947916666664,52.04850813256238,1.109659224545649,5.441856591622019,0.9270833333333334,0.12935100910666328,0.16860893858300774,678.8812499828493,0.15076617716078047,0.9581160889301548,0.5947201182236168,702257.0,0.0618715797746151,0.938128420225385,7.141019998011195,0.6819198877665744,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9951471015014829,True
210129|beta=1|Gamma=2|lambda_R=0.05,210129,1.0,2,0.05,E3|E4|E5|E7|E2,E3:RI>1e-6|E4:RI>1e-6|E5:material_reconfiguration|E7:material_reconfiguration|E2:material_reconfiguration,4502.875,1648.1875,0.3660300363656553,46.904947916666664,52.04850813256238,1.109659224545649,5.441856591622019,0.9270833333333334,0.12935100910666328,0.16860893858300774,678.8812499828493,0.15076617716078047,0.9581160889301548,0.5947201182236168,702257.0,0.0618715797746151,0.938128420225385,7.141019998011195,0.6819198877665744,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9951471015014829,True
210129|beta=1|Gamma=2|lambda_R=0.2,210129,1.0,2,0.2,E5|E7,E5:material_reconfiguration|E7:material_reconfiguration,4502.875,1648.1875,0.3660300363656553,46.904947916666664,52.04850813256238,1.109659224545649,5.441856591622019,0.9270833333333334,0.12935100910666328,0.16860893858300774,678.8812499828493,0.15076617716078047,0.9581160889301548,0.5947201182236168,702257.0,0.0618715797746151,0.938128420225385,7.141019998011195,0.6819198877665744,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9951471015014829,True
210129|beta=1|Gamma=3|lambda_R=0.05,210129,1.0,3,0.05,E4,E4:RI>1e-6,4502.875,1648.1875,0.3660300363656553,46.904947916666664,52.04850813256238,1.109659224545649,5.441856591622019,0.9270833333333334,0.12935100910666328,0.16860893858300774,678.8812499828493,0.15076617716078047,0.9581160889301548,0.5947201182236168,702257.0,0.0618715797746151,0.938128420225385,7.141019998011195,0.6819198877665744,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9951471015014829,True
210129|beta=1|Gamma=4|lambda_R=0.0025,210129,1.0,4,0.0025,E7,E7:material_reconfiguration,4502.875,1648.1875,0.3660300363656553,46.904947916666664,52.04850813256238,1.109659224545649,5.441856591622019,0.9270833333333334,0.12935100910666328,0.16860893858300774,678.8812499828493,0.15076617716078047,0.9581160889301548,0.5947201182236168,702257.0,0.0618715797746151,0.938128420225385,7.141019998011195,0.6819198877665744,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9951471015014829,True
210129|beta=1|Gamma=4|lambda_R=0.05,210129,1.0,4,0.05,E4|E7,E4:RI>1e-6|E7:material_reconfiguration,4502.875,1648.1875,0.3660300363656553,46.904947916666664,52.04850813256238,1.109659224545649,5.441856591622019,0.9270833333333334,0.12935100910666328,0.16860893858300774,678.8812499828493,0.15076617716078047,0.9581160889301548,0.5947201182236168,702257.0,0.0618715797746151,0.938128420225385,7.141019998011195,0.6819198877665744,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9951471015014829,True
210129|beta=1|Gamma=4|lambda_R=0.2,210129,1.0,4,0.2,E7,E7:material_reconfiguration,4502.875,1648.1875,0.3660300363656553,46.904947916666664,52.04850813256238,1.109659224545649,5.441856591622019,0.9270833333333334,0.12935100910666328,0.16860893858300774,678.8812499828493,0.15076617716078047,0.9581160889301548,0.5947201182236168,702257.0,0.0618715797746151,0.938128420225385,7.141019998011195,0.6819198877665744,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9951471015014829,True
210202|beta=0.8|Gamma=2|lambda_R=0.05,210202,0.8,2,0.05,E3,E3:RI>1e-6,6138.071428571428,1649.6000000000004,0.2687489090337822,63.938244047619044,79.28090706937681,1.2399606565724743,8.103801799076024,0.9479166666666666,0.13855690194105402,0.18029314952937103,815.464285696268,0.13285350214408612,0.9488693515202757,0.5740298171346417,926118.0,0.05824334942565408,0.941756650574346,7.190248655215463,0.6807519734273525,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9990163943142542,True
210202|beta=0.9|Gamma=2|lambda_R=0.05,210202,0.9,2,0.05,E3,E3:RI>1e-6,6138.071428571428,1649.6000000000004,0.2687489090337822,63.938244047619044,79.28090706937681,1.2399606565724743,8.103801799076024,0.9479166666666666,0.13855690194105402,0.18029314952937103,815.464285696268,0.13285350214408612,0.9488693515202757,0.5740298171346417,926118.0,0.05824334942565408,0.941756650574346,7.190248655215463,0.6807519734273525,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9990163943142542,True
210202|beta=1.1|Gamma=2|lambda_R=0.05,210202,1.1,2,0.05,E3,E3:RI>1e-6,6138.071428571428,1649.6000000000004,0.2687489090337822,63.938244047619044,79.28090706937681,1.2399606565724743,8.103801799076024,0.9479166666666666,0.13855690194105402,0.18029314952937103,815.464285696268,0.13285350214408612,0.9488693515202757,0.5740298171346417,926118.0,0.05824334942565408,0.941756650574346,7.190248655215463,0.6807519734273525,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9990163943142542,True
210202|beta=1.2|Gamma=2|lambda_R=0.05,210202,1.2,2,0.05,E3,E3:RI>1e-6,6138.071428571428,1649.6000000000004,0.2687489090337822,63.938244047619044,79.28090706937681,1.2399606565724743,8.103801799076024,0.9479166666666666,0.13855690194105402,0.18029314952937103,815.464285696268,0.13285350214408612,0.9488693515202757,0.5740298171346417,926118.0,0.05824334942565408,0.941756650574346,7.190248655215463,0.6807519734273525,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9990163943142542,True
210202|beta=1|Gamma=0|lambda_R=0.0025,210202,1.0,0,0.0025,E7,E7:material_reconfiguration,6138.071428571428,1649.6000000000004,0.2687489090337822,63.938244047619044,79.28090706937681,1.2399606565724743,8.103801799076024,0.9479166666666666,0.13855690194105402,0.18029314952937103,815.464285696268,0.13285350214408612,0.9488693515202757,0.5740298171346417,926118.0,0.05824334942565408,0.941756650574346,7.190248655215463,0.6807519734273525,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9990163943142542,False
210202|beta=1|Gamma=0|lambda_R=0.05,210202,1.0,0,0.05,E4|E7,E4:RI>1e-6|E7:material_reconfiguration,6138.071428571428,1649.6000000000004,0.2687489090337822,63.938244047619044,79.28090706937681,1.2399606565724743,8.103801799076024,0.9479166666666666,0.13855690194105402,0.18029314952937103,815.464285696268,0.13285350214408612,0.9488693515202757,0.5740298171346417,926118.0,0.05824334942565408,0.941756650574346,7.190248655215463,0.6807519734273525,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9990163943142542,False
210202|beta=1|Gamma=0|lambda_R=0.2,210202,1.0,0,0.2,E7,E7:material_reconfiguration,6138.071428571428,1649.6000000000004,0.2687489090337822,63.938244047619044,79.28090706937681,1.2399606565724743,8.103801799076024,0.9479166666666666,0.13855690194105402,0.18029314952937103,815.464285696268,0.13285350214408612,0.9488693515202757,0.5740298171346417,926118.0,0.05824334942565408,0.941756650574346,7.190248655215463,0.6807519734273525,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9990163943142542,False
210202|beta=1|Gamma=1|lambda_R=0.05,210202,1.0,1,0.05,E4,E4:RI>1e-6,6138.071428571428,1649.6000000000004,0.2687489090337822,63.938244047619044,79.28090706937681,1.2399606565724743,8.103801799076024,0.9479166666666666,0.13855690194105402,0.18029314952937103,815.464285696268,0.13285350214408612,0.9488693515202757,0.5740298171346417,926118.0,0.05824334942565408,0.941756650574346,7.190248655215463,0.6807519734273525,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9990163943142542,True
210202|beta=1|Gamma=2|lambda_R=0,210202,1.0,2,0.0,E5,E5:material_reconfiguration,6138.071428571428,1649.6000000000004,0.2687489090337822,63.938244047619044,79.28090706937681,1.2399606565724743,8.103801799076024,0.9479166666666666,0.13855690194105402,0.18029314952937103,815.464285696268,0.13285350214408612,0.9488693515202757,0.5740298171346417,926118.0,0.05824334942565408,0.941756650574346,7.190248655215463,0.6807519734273525,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9990163943142542,True
210202|beta=1|Gamma=2|lambda_R=0.0025,210202,1.0,2,0.0025,E5|E7,E5:material_reconfiguration|E7:material_reconfiguration,6138.071428571428,1649.6000000000004,0.2687489090337822,63.938244047619044,79.28090706937681,1.2399606565724743,8.103801799076024,0.9479166666666666,0.13855690194105402,0.18029314952937103,815.464285696268,0.13285350214408612,0.9488693515202757,0.5740298171346417,926118.0,0.05824334942565408,0.941756650574346,7.190248655215463,0.6807519734273525,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9990163943142542,True
210202|beta=1|Gamma=2|lambda_R=0.01,210202,1.0,2,0.01,E5,E5:material_reconfiguration,6138.071428571428,1649.6000000000004,0.2687489090337822,63.938244047619044,79.28090706937681,1.2399606565724743,8.103801799076024,0.9479166666666666,0.13855690194105402,0.18029314952937103,815.464285696268,0.13285350214408612,0.9488693515202757,0.5740298171346417,926118.0,0.05824334942565408,0.941756650574346,7.190248655215463,0.6807519734273525,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9990163943142542,True
210202|beta=1|Gamma=2|lambda_R=0.05,210202,1.0,2,0.05,E3|E4|E5|E7|E2,E3:RI>1e-6|E4:RI>1e-6|E5:material_reconfiguration|E7:material_reconfiguration|E2:material_reconfiguration,6138.071428571428,1649.6000000000004,0.2687489090337822,63.938244047619044,79.28090706937681,1.2399606565724743,8.103801799076024,0.9479166666666666,0.13855690194105402,0.18029314952937103,815.464285696268,0.13285350214408612,0.9488693515202757,0.5740298171346417,926118.0,0.05824334942565408,0.941756650574346,7.190248655215463,0.6807519734273525,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9990163943142542,True
210202|beta=1|Gamma=2|lambda_R=0.2,210202,1.0,2,0.2,E5|E7,E5:material_reconfiguration|E7:material_reconfiguration,6138.071428571428,1649.6000000000004,0.2687489090337822,63.938244047619044,79.28090706937681,1.2399606565724743,8.103801799076024,0.9479166666666666,0.13855690194105402,0.18029314952937103,815.464285696268,0.13285350214408612,0.9488693515202757,0.5740298171346417,926118.0,0.05824334942565408,0.941756650574346,7.190248655215463,0.6807519734273525,339.25,1.150959783203576,85.5,1.1040867528781684,158.175,0.9990163943142542,True
